window,start,end,geom_mean,n_windows,window_type,window_id,subset,fold,sub_label,tau,d,h
5,444687.072000027,4605678.9519999,1431113.51322562,5,regular,8,by_practice,2,17,-3.07864393701452,0.49797623320047,0.946899221926617
5,444687.072000027,4605678.9519999,1431113.51322562,5,regular,8,by_practice,2,13,-3.56537138933491,0.457163669880415,0.309835626434567
5,444687.072000027,4605678.9519999,1431113.51322562,5,regular,8,by_practice,2,18,-4.50749518118172,0.395082064666948,0.0540054126539141
5,444687.072000027,4605678.9519999,1431113.51322562,5,regular,8,by_practice,2,16,-4.1232679783949,0.426529677416674,0.135756232457402
5,444687.072000027,4605678.9519999,1431113.51322562,5,regular,8,by_practice,2,15,-3.31001006432466,0.482931036115854,0.631793291620819
5,444687.072000027,4605678.9519999,1431113.51322562,5,regular,8,by_practice,2,20,-3.97453206850205,0.438236226814077,0.186924539601185
1,38.3629999160767,121.253999948502,68.2031318184755,10,regular,9,by_practice,2,4,-2.80130319353978,0.529618019244913,1
1,38.3629999160767,121.253999948502,68.2031318184755,10,regular,9,by_practice,2,5,-2.93278230315281,0.536414209727059,1
1,38.3629999160767,121.253999948502,68.2031318184755,10,regular,9,by_practice,2,8,-1.94232362046099,0.673045351045165,1
1,38.3629999160767,121.253999948502,68.2031318184755,10,regular,9,by_practice,2,7,-2.89503627273736,0.542264227902735,1
1,38.3629999160767,121.253999948502,68.2031318184755,10,regular,9,by_practice,2,6,-2.59542881135909,0.583409247409508,1
1,38.3629999160767,121.253999948502,68.2031318184755,10,regular,9,by_practice,2,14,-1.75435132138713,0.710720669529567,1
1,38.3629999160767,121.253999948502,68.2031318184755,10,regular,9,by_practice,2,12,-2.13706631231148,0.670523658395946,1
1,38.3629999160767,121.253999948502,68.2031318184755,10,regular,9,by_practice,2,9,-2.36235856941393,0.60808755959412,1
1,38.3629999160767,121.253999948502,68.2031318184755,10,regular,9,by_practice,2,10,-2.31730823736084,0.629382587123864,1
1,38.3629999160767,121.253999948502,68.2031318184755,10,regular,9,by_practice,2,21+,-1.16139830304628,0.792767175770797,1
1,38.3629999160767,121.253999948502,68.2031318184755,10,regular,9,by_practice,2,16,-1.12258444267298,0.746875498848378,1
1,38.3629999160767,121.253999948502,68.2031318184755,10,regular,9,by_practice,2,15,-1.5809916493944,0.74202783201045,1
2,123.598999977112,395.178999900818,221.00617457369,10,regular,10,by_practice,2,4,-3.12820008295058,0.479945549659749,0.495202805821658
2,123.598999977112,395.178999900818,221.00617457369,10,regular,10,by_practice,2,5,-2.8739642267039,0.530708744884899,1
2,123.598999977112,395.178999900818,221.00617457369,10,regular,10,by_practice,2,8,-2.6573373329471,0.560196738025056,1
2,123.598999977112,395.178999900818,221.00617457369,10,regular,10,by_practice,2,7,-3.03414510293674,0.49800648897435,0.938630371545042
2,123.598999977112,395.178999900818,221.00617457369,10,regular,10,by_practice,2,6,-3.19745831266778,0.479249944180363,0.32756285083315
2,123.598999977112,395.178999900818,221.00617457369,10,regular,10,by_practice,2,14,-1.94076237668649,0.650469059246622,1
2,123.598999977112,395.178999900818,221.00617457369,10,regular,10,by_practice,2,12,-1.86563216497479,0.667223365329067,1
2,123.598999977112,395.178999900818,221.00617457369,10,regular,10,by_practice,2,9,-2.58726107940735,0.576937718892247,1
